step,rank,is_low_rank
1128,507,False
1129,474,False
1130,475,False
1131,493,False
1132,509,False
1133,502,False
1134,501,False
1135,504,False
1136,479,False
1137,491,False
1138,502,False
1139,509,False
1140,411,False
1141,504,False
1142,358,True
1143,482,False
1144,505,False
1145,492,False
1146,507,False
1147,504,False
1148,488,False
1149,497,False
1150,480,False
1151,500,False
1152,415,False
1153,500,False
1154,490,False
1155,479,False
1156,485,False
1157,443,False
1158,506,False
1159,473,False
1160,509,False
1161,489,False
1162,501,False
1163,500,False
1164,483,False
1165,459,False
1166,508,False
1167,505,False
1168,506,False
1169,507,False
1170,500,False
1171,498,False
1172,478,False
1173,478,False
1174,505,False
1175,505,False
1176,498,False
1177,431,False
1178,458,False
1179,506,False
1180,502,False
1181,507,False
1182,440,False
1183,471,False
1184,507,False
1185,503,False
1186,498,False
1187,493,False
1188,461,False
1189,506,False
1190,480,False
1191,486,False
1192,490,False
1193,480,False
1194,499,False
1195,495,False
1196,507,False
1197,506,False
1198,496,False
1199,500,False
1200,487,False
1201,479,False
1202,469,False
1203,498,False
1204,501,False
1205,506,False
1206,496,False
1207,507,False
1208,495,False
1209,507,False
1210,482,False
1211,493,False
1212,451,False
1213,462,False
1214,445,False
1215,503,False
1216,494,False
1217,502,False
1218,506,False
1219,480,False
1220,483,False
1221,500,False
1222,475,False
1223,475,False
1224,495,False
1225,499,False
1226,505,False
1227,487,False
1228,489,False
1229,507,False
1230,507,False
1231,505,False
1232,495,False
1233,504,False
1234,499,False
1235,498,False
1236,507,False
1237,496,False
1238,501,False
1239,501,False
1240,510,False
1241,502,False
1242,492,False
1243,497,False
1244,505,False
1245,504,False
1246,471,False
1247,457,False
1248,509,False
1249,480,False
1250,486,False
1251,509,False
1252,507,False
1253,449,False
1254,500,False
1255,405,False
1256,408,False
1257,506,False
1258,507,False
1259,504,False
1260,451,False
1261,501,False
1262,494,False
1263,509,False
1264,350,True
1265,502,False
1266,509,False
1267,507,False
1268,509,False
1269,492,False
1270,506,False
1271,502,False
1272,495,False
1273,500,False
1274,501,False
1275,485,False
1276,502,False
1277,450,False
1278,500,False
1279,506,False
1280,494,False
1281,504,False
1282,504,False
1283,481,False
1284,454,False
1285,482,False
1286,491,False
1287,503,False
1288,416,False
1289,503,False
1290,399,False
1291,483,False
1292,508,False
1293,503,False
1294,506,False
1295,483,False
1296,485,False
1297,508,False
1298,494,False
1299,499,False
1300,500,False
1301,485,False
1302,499,False
1303,504,False
1304,505,False
1305,507,False
1306,502,False
1307,507,False
1308,508,False
1309,499,False
1310,493,False
1311,453,False
1312,485,False
1313,499,False
1314,424,False
1315,506,False
1316,497,False
1317,489,False
1318,509,False
1319,476,False
1320,502,False
1321,505,False
1322,506,False
1323,493,False
1324,479,False
1325,488,False
1326,485,False
1327,468,False
1328,494,False
1329,494,False
1330,506,False
1331,487,False
1332,484,False
1333,498,False
1334,497,False
1335,502,False
1336,504,False
1337,492,False
1338,505,False
1339,485,False
1340,482,False
1341,475,False
1342,492,False
1343,370,False
1344,491,False
1345,491,False
1346,485,False
1347,492,False
1348,474,False
1349,492,False
1350,497,False
1351,489,False
1352,430,False
1353,439,False
1354,498,False
1355,510,False
1356,507,False
1357,475,False
1358,497,False
1359,507,False
1360,506,False
1361,499,False
1362,507,False
1363,503,False
1364,497,False
1365,464,False
1366,506,False
1367,473,False
1368,451,False
1369,481,False
1370,463,False
1371,505,False
1372,495,False
1373,496,False
1374,496,False
1375,504,False
1376,496,False
1377,449,False
1378,444,False
1379,503,False
1380,507,False
1381,434,False
1382,491,False
1383,492,False
1384,506,False
1385,505,False
1386,501,False
1387,507,False
1388,477,False
1389,472,False
1390,453,False
1391,509,False
1392,488,False
1393,442,False
1394,505,False
1395,501,False
1396,498,False
1397,502,False
1398,416,False
1399,502,False
1400,506,False
1401,494,False
1402,473,False
1403,491,False
1404,446,False
1405,503,False
1406,503,False
1407,499,False
1408,452,False
1409,466,False
1410,500,False
1411,501,False
1412,503,False
1413,503,False
1414,498,False
1415,433,False
1416,493,False
1417,510,False
1418,507,False
1419,498,False
1420,402,False
1421,509,False
1422,476,False
1423,493,False
1424,506,False
1425,489,False
1426,503,False
1427,501,False
1428,501,False
1429,507,False
1430,489,False
1431,502,False
1432,509,False
1433,481,False
1434,495,False
1435,495,False
1436,468,False
1437,447,False
1438,433,False
1439,468,False
1440,492,False
1441,493,False
1442,480,False
1443,477,False
1444,501,False
1445,504,False
1446,504,False
1447,502,False
1448,502,False
1449,488,False
1450,501,False
1451,510,False
1452,503,False
1453,508,False
1454,491,False
1455,506,False
1456,508,False
1457,502,False
1458,509,False
1459,507,False
1460,502,False
1461,508,False
1462,504,False
1463,485,False
1464,475,False
1465,509,False
1466,490,False
1467,480,False
1468,510,False
1469,506,False
1470,507,False
1471,504,False
1472,505,False
1473,508,False
1474,503,False
1475,481,False
1476,497,False
1477,455,False
1478,494,False
1479,493,False
1480,509,False
1481,493,False
1482,508,False
1483,483,False
1484,448,False
1485,481,False
1486,506,False
1487,502,False
1488,508,False
1489,491,False
1490,477,False
1491,504,False
1492,506,False
1493,508,False
1494,505,False
1495,507,False
1496,506,False
1497,505,False
1498,502,False
1499,507,False
1500,507,False
1501,508,False
1502,507,False
1503,499,False
1504,493,False
1505,501,False
1506,505,False
1507,507,False
1508,510,False
1509,424,False
1510,489,False
1511,508,False
1512,468,False
1513,507,False
1514,487,False
1515,510,False
1516,445,False
1517,496,False
1518,470,False
1519,489,False
1520,503,False
1521,503,False
1522,494,False
1523,502,False
1524,497,False
1525,497,False
1526,509,False
1527,499,False
1528,484,False
1529,293,True
1530,505,False
1531,503,False
1532,501,False
1533,502,False
1534,508,False
1535,508,False
1536,506,False
1537,457,False
1538,501,False
1539,490,False
1540,502,False
1541,509,False
1542,500,False
1543,420,False
1544,504,False
1545,396,False
1546,484,False
1547,504,False
1548,500,False
1549,476,False
1550,496,False
1551,434,False
1552,482,False
1553,501,False
1554,507,False
1555,504,False
1556,472,False
1557,476,False
1558,483,False
1559,504,False
1560,498,False
1561,505,False
1562,464,False
1563,497,False
1564,460,False
1565,506,False
1566,505,False
1567,485,False
1568,508,False
1569,471,False
1570,507,False
1571,476,False
1572,498,False
1573,501,False
1574,478,False
1575,510,False
1576,478,False
1577,509,False
1578,503,False
1579,503,False
1580,445,False
1581,488,False
1582,390,False
1583,483,False
1584,506,False
1585,493,False
1586,506,False
1587,484,False
1588,500,False
1589,434,False
1590,454,False
1591,502,False
1592,500,False
1593,509,False
1594,507,False
1595,485,False
1596,504,False
1597,508,False
1598,503,False
1599,506,False
1600,506,False
1601,488,False
1602,491,False
1603,458,False
1604,505,False
1605,486,False
1606,505,False
1607,500,False
1608,488,False
1609,502,False
1610,502,False
1611,429,False
1612,501,False
1613,507,False
1614,472,False
1615,470,False
1616,503,False
1617,483,False
1618,466,False
1619,447,False
1620,424,False
1621,452,False
1622,508,False
1623,502,False
1624,353,True
1625,478,False
1626,502,False
1627,495,False
1628,486,False
1629,509,False
1630,509,False
1631,468,False
1632,502,False
1633,463,False
1634,500,False
1635,500,False
1636,507,False
1637,383,False
1638,472,False
1639,508,False
1640,494,False
1641,492,False
1642,504,False
1643,501,False
1644,503,False
1645,502,False
1646,475,False
1647,506,False
1648,505,False
1649,488,False
1650,483,False
1651,504,False
1652,504,False
1653,509,False
1654,503,False
1655,504,False
1656,507,False
1657,510,False
1658,508,False
1659,509,False
1660,491,False
1661,466,False
1662,429,False
1663,503,False
1664,498,False
1665,506,False
1666,493,False
1667,497,False
1668,465,False
1669,499,False
1670,474,False
1671,504,False
1672,460,False
1673,381,False
1674,504,False
1675,507,False
1676,508,False
1677,508,False
1678,470,False
1679,502,False
1680,475,False
1681,477,False
1682,470,False
1683,480,False
1684,493,False
1685,476,False
1686,500,False
1687,503,False
1688,483,False
1689,508,False
1690,403,False
1691,493,False
1692,507,False
1693,503,False
1694,500,False
1695,501,False
1696,473,False
1697,417,False
1698,506,False
1699,507,False
1700,496,False
1701,504,False
1702,503,False
1703,497,False
1704,504,False
1705,472,False
1706,504,False
1707,498,False
1708,490,False
1709,494,False
1710,505,False
1711,478,False
1712,465,False
1713,501,False
1714,500,False
1715,498,False
1716,501,False
1717,490,False
1718,499,False
1719,501,False
1720,500,False
1721,410,False
1722,505,False
1723,480,False
1724,506,False
1725,497,False
1726,508,False
1727,506,False
1728,491,False
1729,321,True
1730,505,False
1731,492,False
1732,426,False
1733,497,False
1734,502,False
1735,508,False
1736,505,False
1737,500,False
1738,444,False
1739,508,False
1740,490,False
1741,403,False
1742,481,False
1743,395,False
1744,479,False
1745,486,False
1746,503,False
1747,509,False
1748,502,False
1749,506,False
1750,478,False
1751,508,False
1752,505,False
1753,509,False
1754,503,False
1755,444,False
1756,505,False
1757,488,False
1758,501,False
1759,499,False
1760,505,False
1761,489,False
1762,505,False
1763,467,False
1764,475,False
1765,488,False
1766,506,False
1767,484,False
1768,504,False
1769,505,False
1770,498,False
1771,486,False
1772,496,False
1773,508,False
1774,496,False
1775,502,False
1776,507,False
1777,509,False
1778,501,False
1779,500,False
1780,501,False
1781,504,False
1782,377,False
1783,463,False
1784,495,False
1785,493,False
1786,503,False
1787,473,False
1788,436,False
1789,476,False
1790,504,False
1791,449,False
1792,493,False
1793,505,False
1794,508,False
1795,499,False
1796,500,False
1797,486,False
1798,505,False
1799,505,False
1800,503,False
1801,453,False
1802,504,False
1803,496,False
1804,506,False
1805,486,False
1806,493,False
1807,502,False
1808,473,False
1809,490,False
1810,493,False
1811,508,False
1812,497,False
1813,506,False
1814,496,False
1815,476,False
1816,498,False
1817,506,False
1818,477,False
1819,495,False
1820,467,False
1821,482,False
1822,503,False
1823,502,False
1824,508,False
1825,414,False
1826,452,False
1827,460,False
1828,487,False
1829,505,False
1830,501,False
1831,485,False
1832,368,False
1833,500,False
1834,496,False
1835,471,False
1836,504,False
1837,471,False
1838,507,False
1839,506,False
1840,449,False
1841,503,False
1842,507,False
1843,478,False
1844,508,False
1845,498,False
1846,497,False
1847,479,False
1848,499,False
1849,480,False
1850,504,False
1851,499,False
1852,470,False
1853,501,False
1854,503,False
1855,509,False
1856,506,False
1857,491,False
1858,505,False
1859,503,False
1860,438,False
1861,473,False
1862,505,False
1863,504,False
1864,487,False
1865,478,False
1866,501,False
1867,504,False
1868,493,False
1869,498,False
1870,485,False
1871,493,False
1872,485,False
1873,508,False
1874,495,False
1875,509,False
1876,508,False
1877,492,False
1878,504,False
1879,501,False
1880,447,False
1881,504,False
1882,468,False
1883,432,False
1884,501,False
1885,503,False
1886,494,False
1887,507,False
1888,469,False
1889,507,False
1890,436,False
1891,491,False
1892,475,False
1893,509,False
1894,508,False
1895,468,False
1896,507,False
1897,500,False
1898,503,False
1899,497,False
1900,500,False
1901,502,False
1902,503,False
1903,474,False
1904,501,False
1905,502,False
1906,506,False
1907,507,False
1908,477,False
1909,488,False
1910,493,False
1911,414,False
1912,488,False
1913,508,False
1914,436,False
1915,509,False
1916,503,False
1917,504,False
1918,432,False
1919,482,False
1920,492,False
1921,484,False
1922,506,False
1923,492,False
1924,506,False
1925,504,False
1926,506,False
1927,506,False
1928,507,False
1929,507,False
1930,503,False
1931,471,False
1932,508,False
1933,504,False
1934,499,False
1935,493,False
1936,497,False
1937,497,False
1938,436,False
1939,478,False
1940,478,False
1941,491,False
1942,493,False
1943,501,False
1944,506,False
1945,508,False
1946,475,False
1947,508,False
1948,505,False
1949,504,False
1950,505,False
1951,501,False
1952,487,False
1953,505,False
1954,496,False
1955,505,False
1956,495,False
1957,484,False
1958,486,False
1959,498,False
1960,436,False
1961,437,False
1962,504,False
1963,508,False
1964,508,False
1965,481,False
1966,497,False
1967,489,False
1968,496,False
1969,505,False
1970,504,False
1971,485,False
1972,500,False
1973,503,False
1974,484,False
1975,502,False
1976,503,False
1977,504,False
1978,502,False
1979,507,False
1980,502,False
1981,503,False
1982,502,False
1983,507,False
1984,463,False
1985,510,False
1986,505,False
1987,493,False
1988,507,False
1989,372,False
1990,502,False
1991,503,False
1992,495,False
1993,493,False
1994,432,False
1995,505,False
1996,505,False
1997,500,False
1998,490,False
1999,496,False
2000,505,False
2001,509,False
2002,502,False
2003,505,False
2004,499,False
2005,506,False
2006,461,False
2007,506,False
2008,487,False
2009,493,False
2010,503,False
2011,497,False
2012,509,False
2013,498,False
2014,500,False
2015,477,False
2016,507,False
2017,501,False
2018,498,False
2019,461,False
2020,443,False
2021,505,False
2022,498,False
2023,492,False
2024,484,False
2025,509,False
2026,494,False
2027,508,False
2028,505,False
2029,501,False
2030,494,False
2031,508,False
2032,502,False
2033,504,False
2034,504,False
2035,496,False
2036,497,False
2037,506,False
2038,508,False
2039,501,False
2040,380,False
2041,502,False
2042,499,False
2043,490,False
2044,503,False
2045,476,False
2046,500,False
2047,507,False
2048,508,False
2049,499,False
2050,504,False
2051,487,False
2052,507,False
2053,473,False
2054,506,False
2055,501,False
2056,490,False
2057,476,False
2058,504,False
2059,455,False
2060,482,False
2061,465,False
2062,502,False
2063,508,False
2064,486,False
2065,473,False
2066,507,False
2067,505,False
2068,508,False
2069,504,False
2070,493,False
2071,501,False
2072,508,False
2073,501,False
2074,488,False
2075,509,False
2076,503,False
